vix_threshold,sma_buffer_pct,rsi_gate,cooldown_days,vol_gate,final_balance,total_return_pct,max_drawdown_pct,total_trades,buy_and_hold_pct,win_rate_pct,avg_win,avg_loss,win_loss_ratio,sharpe_ratio,max_consec_losses,avg_hold_days
35,0.97,0,10,1.2,270150,170.15,21.6923,16,187.856,50,27744.4,6475.71,4.28438,0.531145,3,190.5
35,0.97,40,0,0,239251,139.251,31.4484,30,187.856,26.6667,33613.2,5893.41,5.70353,0.450103,5,112.267
35,0.97,40,0,0.8,256603,156.603,26.1994,27,187.856,29.6296,33997.8,6072.58,5.59857,0.48401,5,123.37
35,0.97,40,0,1,276995,176.995,20.9131,22,187.856,36.3636,33620.9,6569.46,5.11776,0.526983,3,147.409
35,0.97,40,0,1.2,272240,172.24,18.783,16,187.856,50,28231.1,6701.07,4.21292,0.533883,2,191.125
35,0.97,40,3,0,235175,135.175,31.6822,30,187.856,26.6667,32935.6,5832.26,5.64713,0.442572,5,112.2
35,0.97,40,3,0.8,252246,152.246,26.4518,27,187.856,29.6296,33316.5,6015.06,5.53884,0.476446,5,123.296
35,0.97,40,3,1,276995,176.995,20.9131,22,187.856,36.3636,33620.9,6569.46,5.11776,0.526983,3,147.409
35,0.97,40,3,1.2,272240,172.24,18.783,16,187.856,50,28231.1,6701.07,4.21292,0.533883,2,191.125
35,0.97,40,5,0,267146,167.146,26.4114,26,187.856,30.7692,34785,6174.1,5.63402,0.501224,4,129
35,0.97,40,5,0.8,264303,164.303,23.6961,24,187.856,33.3333,32823.6,6142.88,5.34335,0.499771,4,138.292
35,0.97,40,5,1,296673,196.673,18.7931,20,187.856,40,34418.9,6556.51,5.24957,0.559681,3,161.65
35,0.97,40,5,1.2,279703,179.703,18.783,15,187.856,53.3333,28231.1,6592.15,4.28253,0.547036,2,203.733
35,0.97,40,10,0,275518,175.518,21.8632,24,187.856,33.3333,33834.4,5947.36,5.68898,0.518295,4,138.417
35,0.97,40,10,0.8,262811,162.811,22.0403,24,187.856,33.3333,32359.7,6004.14,5.38957,0.497847,4,137.667
35,0.97,40,10,1,302629,202.629,19.0142,19,187.856,42.1053,34508.7,6676.38,5.16878,0.569628,3,169.789
35,0.97,40,10,1.2,279703,179.703,18.783,15,187.856,53.3333,28231.1,6592.15,4.28253,0.547036,2,203.733
35,0.97,45,0,0,242466,142.466,29.5607,29,187.856,27.5862,33394.7,5937.67,5.62421,0.4564,5,116
35,0.97,45,0,0.8,260045,160.045,24.169,26,187.856,30.7692,33783.2,6123.4,5.51707,0.490408,4,127.962
35,0.97,45,0,1,281708,181.708,20.9132,21,187.856,38.0952,33473.3,6621.47,5.05528,0.535182,3,154.286
35,0.97,45,0,1.2,266725,166.725,18.7806,16,187.856,50,27405.1,6564.53,4.17473,0.524965,2,190.625
35,0.97,45,3,0,242466,142.466,29.5607,29,187.856,27.5862,33394.7,5937.67,5.62421,0.4564,5,116
35,0.97,45,3,0.8,260045,160.045,24.169,26,187.856,30.7692,33783.2,6123.4,5.51707,0.490408,4,127.962
35,0.97,45,3,1,281708,181.708,20.9132,21,187.856,38.0952,33473.3,6621.47,5.05528,0.535182,3,154.286
35,0.97,45,3,1.2,266725,166.725,18.7806,16,187.856,50,27405.1,6564.53,4.17473,0.524965,2,190.625
35,0.97,45,5,0,265517,165.517,26.8681,26,187.856,30.7692,34686.9,6220.99,5.57578,0.49795,4,128.962
35,0.97,45,5,0.8,262687,162.687,24.1671,24,187.856,33.3333,32730,6197.09,5.28152,0.496453,4,138.25
35,0.97,45,5,1,301703,201.703,18.79,19,187.856,42.1053,34277,6592.07,5.19972,0.567943,3,170
35,0.97,45,5,1.2,274034,174.034,18.7806,15,187.856,53.3333,27405.1,6458.11,4.24352,0.538133,2,203.2
35,0.97,45,10,0,274575,174.575,22.13,24,187.856,33.3333,33777.2,5977.66,5.65056,0.516757,4,138.375
35,0.97,45,10,0.8,261896,161.896,22.307,24,187.856,33.3333,32303.8,6033.37,5.35419,0.496295,4,137.625
35,0.97,45,10,1,298550,198.55,19.0147,19,187.856,42.1053,33872.3,6584.4,5.14433,0.563512,3,169.737
35,0.97,45,10,1.2,274034,174.034,18.7806,15,187.856,53.3333,27405.1,6458.11,4.24352,0.538133,2,203.2
35,0.97,50,0,0,275932,175.932,25.3942,25,187.856,32,36119.3,6648.38,5.4328,0.516171,4,133.84
35,0.97,50,0,0.8,277650,177.65,20.3694,23,187.856,34.7826,34230.5,6412.95,5.33772,0.522456,3,144.087
35,0.97,50,0,1,282182,182.182,20.9146,20,187.856,40,32471.1,6465.61,5.02213,0.537512,3,161.15
35,0.97,50,0,1.2,274482,174.482,18.7831,15,187.856,53.3333,27815.7,6863.39,4.05277,0.540105,2,202.533
35,0.97,50,3,0,275932,175.932,25.3942,25,187.856,32,36119.3,6648.38,5.4328,0.516171,4,133.84
35,0.97,50,3,0.8,277650,177.65,20.3694,23,187.856,34.7826,34230.5,6412.95,5.33772,0.522456,3,144.087
35,0.97,50,3,1,282182,182.182,20.9146,20,187.856,40,32471.1,6465.61,5.02213,0.537512,3,161.15
35,0.97,50,3,1.2,274482,174.482,18.7831,15,187.856,53.3333,27815.7,6863.39,4.05277,0.540105,2,202.533
35,0.97,50,5,0,292621,192.621,22.5351,23,187.856,34.7826,36408.5,6576.47,5.53618,0.543378,3,145.13
35,0.97,50,5,0.8,283541,183.541,20.3692,22,187.856,36.3636,33952.4,6291.3,5.39672,0.532461,3,150.455
35,0.97,50,5,1,302442,202.442,19.0175,18,187.856,44.4444,33292.5,6389.85,5.21022,0.570721,3,178.556
35,0.97,50,5,1.2,274482,174.482,18.7831,15,187.856,53.3333,27815.7,6863.39,4.05277,0.540105,2,202.533
35,0.97,50,10,0,289274,189.274,20.2576,22,187.856,36.3636,34668.9,6291.27,5.51064,0.54116,3,150.773
35,0.97,50,10,0.8,275946,175.946,20.2577,22,187.856,36.3636,33134.6,6366.45,5.20456,0.520748,3,149.955
35,0.97,50,10,1,302442,202.442,19.0175,18,187.856,44.4444,33292.5,6389.85,5.21022,0.570721,3,178.556
35,0.97,50,10,1.2,282006,182.006,18.7831,14,187.856,57.1429,27815.7,6753.25,4.11886,0.553337,2,216.857
35,0.96,0,0,0,250539,150.539,32.6442,29,187.856,24.1379,41223.2,6273.76,6.57073,0.468919,5,117
35,0.96,0,0,0.8,273184,173.184,25.998,26,187.856,26.9231,41905.5,6323.95,6.62648,0.510409,5,129
35,0.96,0,0,1,330472,230.472,21.3488,21,187.856,33.3333,47162.8,7119.16,6.62477,0.603663,3,156.095
35,0.96,0,0,1.2,289237,189.237,20.0553,16,187.856,43.75,35473.1,6563.91,5.40427,0.558815,3,193.688
35,0.96,0,3,0,241917,141.917,32.8742,29,187.856,24.1379,39449.1,6101.23,6.46577,0.453773,5,116.828
35,0.96,0,3,0.8,257550,157.55,26.2531,26,187.856,26.9231,38974.8,6067.04,6.42402,0.484817,5,128.769
35,0.96,0,3,1,289202,189.202,21.3212,21,187.856,33.3333,40406.1,6688.62,6.04102,0.545294,3,155.429
35,0.96,0,3,1.2,277294,177.294,20.3784,16,187.856,43.75,33709.9,6519.47,5.17064,0.540394,3,192.938
35,0.96,0,5,0,271438,171.438,26.8646,25,187.856,28,40468.8,6213.51,6.51302,0.507421,4,134.88
35,0.96,0,5,0.8,269964,169.964,23.4912,23,187.856,30.4348,38435.1,6192.57,6.20664,0.508245,4,145.13
35,0.96,0,5,1,343725,243.725,20.1301,19,187.856,36.8421,46900.8,7048.4,6.65411,0.623503,3,171.842
35,0.96,0,5,1.2,284636,184.636,20.4419,15,187.856,46.6667,33692.5,6401.47,5.26324,0.55306,3,205.6
35,0.96,0,10,0,275412,175.412,21.8641,23,187.856,30.4348,38726.2,5979.46,6.47654,0.517351,4,145.13
35,0.96,0,10,0.8,268374,168.374,21.8301,23,187.856,30.4348,37882.3,6050.15,6.26138,0.506277,4,144.478
35,0.96,0,10,1,350640,250.64,20.1301,18,187.856,38.8889,47019.9,7136.29,6.58885,0.633511,3,181
35,0.96,0,10,1.2,277461,177.461,21.1628,15,187.856,46.6667,32670.7,6404.19,5.10146,0.542612,3,204.6
35,0.96,40,0,0,240323,140.323,32.6384,29,187.856,24.1379,39124.5,6070.42,6.44511,0.451077,5,116.862
35,0.96,40,0,0.8,262046,162.046,25.9992,26,187.856,26.9231,39774.8,6125.1,6.49373,0.492421,5,128.846
35,0.96,40,0,1,284031,184.031,21.3203,21,187.856,33.3333,39426.1,6567.96,6.00278,0.537292,3,155.381
35,0.96,40,0,1.2,279635,179.635,20.0559,15,187.856,46.6667,33249.7,6639.13,5.00814,0.545357,2,205.267
35,0.96,40,3,0,236187,136.187,32.8725,29,187.856,24.1379,38336.8,6007.75,6.38122,0.443501,5,116.793
35,0.96,40,3,0.8,257550,157.55,26.2531,26,187.856,26.9231,38974.8,6067.04,6.42402,0.484817,5,128.769
35,0.96,40,3,1,284031,184.031,21.3203,21,187.856,33.3333,39426.1,6567.96,6.00278,0.537292,3,155.381
35,0.96,40,3,1.2,279635,179.635,20.0559,15,187.856,46.6667,33249.7,6639.13,5.00814,0.545357,2,205.267
35,0.96,40,5,0,271438,171.438,26.8646,25,187.856,28,40468.8,6213.51,6.51302,0.507421,4,134.88
35,0.96,40,5,0.8,269964,169.964,23.4912,23,187.856,30.4348,38435.1,6192.57,6.20664,0.508245,4,145.13
35,0.96,40,5,1,304212,204.212,20.1324,19,187.856,36.8421,40359.6,6525.42,6.18497,0.569936,3,171.211
35,0.96,40,5,1.2,287299,187.299,20.0559,14,187.856,50,33249.7,6492.69,5.12109,0.558477,2,219.786
35,0.96,40,10,0,275412,175.412,21.8641,23,187.856,30.4348,38726.2,5979.46,6.47654,0.517351,4,145.13
35,0.96,40,10,0.8,268374,168.374,21.8301,23,187.856,30.4348,37882.3,6050.15,6.26138,0.506277,4,144.478
35,0.96,40,10,1,310336,210.336,20.1324,18,187.856,38.8889,40465.6,6629.38,6.10397,0.579893,3,180.333
35,0.96,40,10,1.2,287299,187.299,20.0559,14,187.856,50,33249.7,6492.69,5.12109,0.558477,2,219.786
35,0.96,45,0,0,243567,143.567,30.7885,28,187.856,25,38872.4,6120.96,6.3507,0.457371,5,120.893
35,0.96,45,0,0.8,265576,165.576,23.96,25,187.856,28,39529.2,6173.8,6.40273,0.498818,4,133.84
35,0.96,45,0,1,288787,188.787,21.319,20,187.856,35,39244.2,6609.41,5.93762,0.545412,3,163
35,0.96,45,0,1.2,273983,173.983,20.0543,15,187.856,46.6667,32290.2,6506.07,4.96309,0.536476,2,204.733
35,0.96,45,3,0,243567,143.567,30.7885,28,187.856,25,38872.4,6120.96,6.3507,0.457371,5,120.893
35,0.96,45,3,0.8,265576,165.576,23.96,25,187.856,28,39529.2,6173.8,6.40273,0.498818,4,133.84
35,0.96,45,3,1,288787,188.787,21.319,20,187.856,35,39244.2,6609.41,5.93762,0.545412,3,163
35,0.96,45,3,1.2,273983,173.983,20.0543,15,187.856,46.6667,32290.2,6506.07,4.96309,0.536476,2,204.733
35,0.96,45,5,0,269730,169.73,27.3159,25,187.856,28,40348.3,6261.54,6.44383,0.504084,4,134.84
35,0.96,45,5,0.8,268266,168.266,23.962,23,187.856,30.4348,38318.8,6247.81,6.13315,0.504869,4,145.087
35,0.96,45,5,1,309350,209.35,20.1321,18,187.856,38.8889,40195.1,6546.91,6.13956,0.578154,3,180.556
35,0.96,45,5,1.2,281493,181.493,20.0543,14,187.856,50,32290.2,6362.63,5.07498,0.549615,2,219.214
35,0.96,45,10,0,274461,174.461,22.1318,23,187.856,30.4348,38661.4,6010.55,6.43225,0.515807,4,145.087
35,0.96,45,10,0.8,267439,167.439,22.0988,23,187.856,30.4348,37818.4,6080.59,6.21952,0.504719,4,144.435
35,0.96,45,10,1,306027,206.027,20.1321,18,187.856,38.8889,39707.7,6538.84,6.07259,0.573652,3,180.278
35,0.96,45,10,1.2,281493,181.493,20.0543,14,187.856,50,32290.2,6362.63,5.07498,0.549615,2,219.214
35,0.96,50,0,0,276116,176.116,26.6913,24,187.856,29.1667,41910.9,6897.68,6.0761,0.515172,4,140.292
35,0.96,50,0,0.8,283463,183.463,21.517,22,187.856,31.8182,40054.6,6461.33,6.19914,0.530736,3,151.5
35,0.96,50,0,1,289354,189.354,21.3209,19,187.856,36.8421,38090.5,6439.98,5.9147,0.547848,3,170.684
35,0.96,50,0,1.2,281917,181.917,20.0543,14,187.856,50,32766.4,6778.19,4.83409,0.551578,2,218.5
35,0.96,50,3,0,276116,176.116,26.6913,24,187.856,29.1667,41910.9,6897.68,6.0761,0.515172,4,140.292
35,0.96,50,3,0.8,283463,183.463,21.517,22,187.856,31.8182,40054.6,6461.33,6.19914,0.530736,3,151.5
35,0.96,50,3,1,289354,189.354,21.3209,19,187.856,36.8421,38090.5,6439.98,5.9147,0.547848,3,170.684
35,0.96,50,3,1.2,281917,181.917,20.0543,14,187.856,50,32766.4,6778.19,4.83409,0.551578,2,218.5
35,0.96,50,5,0,296132,196.132,23.0108,22,187.856,31.8182,42202.9,6619.23,6.3758,0.547678,3,152.545
35,0.96,50,5,0.8,289579,189.579,21.5167,21,187.856,33.3333,39747.1,6332.21,6.27697,0.540825,3,158.524
35,0.96,50,5,1,310054,210.054,20.1355,17,187.856,41.1765,39040.6,6323.03,6.17436,0.580921,3,190.235
35,0.96,50,5,1.2,281917,181.917,20.0543,14,187.856,50,32766.4,6778.19,4.83409,0.551578,2,218.5
35,0.96,50,10,0,289167,189.167,20.7835,21,187.856,33.3333,39656.7,6316.45,6.27832,0.54017,3,158.714
35,0.96,50,10,0.8,281787,181.787,21.5163,21,187.856,33.3333,38787.7,6409.11,6.05197,0.529126,3,158
35,0.96,50,10,1,310054,210.054,20.1355,17,187.856,41.1765,39040.6,6323.03,6.17436,0.580921,3,190.235
35,0.96,50,10,1.2,289647,189.647,20.0543,13,187.856,53.8462,32766.4,6619.63,4.94988,0.564782,2,235.154
